1675386000000,23556.84000000,23595.09000000,23523.52000000,23559.10000000,4744.19258000,1675389599999,111784620.02825330,93805,2339.54108000,55126023.46833070,0
1675389600000,23558.78000000,23584.63000000,23415.33000000,23479.93000000,6087.22806000,1675393199999,143009697.71669430,119964,2983.63195000,70097318.99503030,0
1675393200000,23479.97000000,23541.36000000,23415.84000000,23536.33000000,5577.76269000,1675396799999,131049348.44336050,105998,2790.84614000,65571919.61456050,0
1675396800000,23536.57000000,23569.87000000,23508.41000000,23519.61000000,3961.94384000,1675400399999,93250550.75341550,82845,1914.68510000,45066638.03842750,0
1675400400000,23519.61000000,23551.65000000,23504.04000000,23527.11000000,2958.22000000,1675403999999,69611053.72121990,72469,1486.89408000,34989073.76951910,0
1675404000000,23526.00000000,23556.70000000,23510.00000000,23516.06000000,3178.80070000,1675407599999,74794927.77428130,73920,1606.86273000,37809310.08259930,0
1675407600000,23517.00000000,23547.65000000,23448.92000000,23457.46000000,5721.55924000,1675411199999,134408168.82285880,112279,2839.43291000,66702207.05095920,0
1675411200000,23457.43000000,23474.06000000,23323.72000000,23424.67000000,7245.10363000,1675414799999,169521079.27391730,138869,3538.64867000,82796639.98023370,0
1675414800000,23425.43000000,23451.93000000,23400.20000000,23424.17000000,4259.34583000,1675418399999,99785711.08903830,88994,2207.05877000,51707971.01618560,0
1675418400000,23424.17000000,23446.46000000,23356.39000000,23434.49000000,5112.21790000,1675421999999,119670420.42987770,98512,2604.10436000,60960716.37456230,0
